661.0	1.2618	1.3933
662.0	1.2518	1.3819
663.0	1.2539	1.3844
664.0	1.2647	1.3967
665.0	1.2871	1.4214
666.0	1.286	1.4203
667.0	1.2767	1.4102
668.0	1.281	1.415
669.0	1.3032	1.4394
670.0	1.2853	1.4196
671.0	1.2829	1.4169
672.0	1.2651	1.3972
673.0	1.276	1.4094
674.0	1.2742	1.4074
675.0	1.2639	1.3958
676.0	1.2786	1.412
677.0	1.2669	1.3991
678.0	1.2737	1.4066
679.0	1.2629	1.3947
680.0	1.265	1.3969
681.0	1.2601	1.3915
682.0	1.2662	1.3981
683.0	1.2526	1.383
684.0	1.2445	1.3739
685.0	1.2454	1.3748
686.0	1.2174	1.3438
687.0	0.88285	0.96824
688.0	1.0195	1.1206
689.0	1.026	1.1278
690.0	1.0746	1.1821
691.0	1.1201	1.2333
692.0	1.1516	1.2689
693.0	1.1446	1.2609
694.0	1.1318	1.2464
695.0	1.1538	1.2714
696.0	1.1513	1.2684
697.0	1.2151	1.3403
698.0	1.1961	1.3192
699.0	1.1721	1.2918
700.0	1.1636	1.2823
701.0	1.1489	1.2659
702.0	1.15	1.2674
703.0	1.1567	1.2747
704.0	1.1864	1.3078
705.0	1.1989	1.3214
706.0	1.1925	1.3144
707.0	1.1875	1.309
708.0	1.1839	1.3048
709.0	1.188	1.3095
710.0	1.1954	1.3175
711.0	1.1934	1.3155
712.0	1.1856	1.3071
713.0	1.1719	1.2918
714.0	1.1823	1.3029
715.0	1.1428	1.2587
716.0	1.1548	1.2716
717.0	1.0081	1.1071
718.0	0.93873	1.0296
719.0	0.84274	0.92318
720.0	0.8994	0.9855
721.0	0.98967	1.0861
722.0	1.1281	1.2407
723.0	1.0423	1.1444
724.0	0.96305	1.0555
725.0	0.94741	1.038
726.0	0.98638	1.0813
727.0	0.98988	1.085
728.0	0.94968	1.04
729.0	0.95503	1.0466
730.0	1.0294	1.1285
731.0	0.97702	1.0703
732.0	1.052	1.1534
733.0	1.0901	1.1962
734.0	1.1261	1.2357
735.0	1.1101	1.2178
736.0	1.0994	1.2059
737.0	1.0978	1.2039
738.0	1.1184	1.2269
739.0	1.0855	1.1905
740.0	1.1119	1.2195
741.0	1.1078	1.2148
742.0	1.1084	1.2153
743.0	1.1316	1.2405
744.0	1.1408	1.2503
745.0	1.1404	1.2497
746.0	1.1381	1.247
747.0	1.1389	1.2477
748.0	1.1323	1.2401
749.0	1.1286	1.2357
750.0	1.1273	1.2341
